,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
245,layer3.12.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.00047707557678222656
246,layer3.12.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018453598022460938
247,layer3.12.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013713836669921875
248,layer3.12.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012969970703125
249,layer3.12.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.5020370483398438e-05
250,layer3.12.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.0108642578125e-05
251,layer3.12.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,6.175041198730469e-05
252,layer3.12.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.5974044799804688e-05
253,layer3.12.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.1948089599609375e-05
254,layer3.12.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.7642974853515625e-05
255,layer3.13.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010631084442138672
256,layer3.13.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001919269561767578
257,layer3.13.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004630088806152344
258,layer3.13.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018525123596191406
259,layer3.13.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013630390167236328
260,layer3.13.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013136863708496094
261,layer3.13.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.09808349609375e-05
262,layer3.13.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.392333984375e-05
263,layer3.13.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.53131103515625e-05
264,layer3.13.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.2159347534179688e-05
265,layer3.13.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.0279159545898438e-05
266,layer3.13.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.5020370483398438e-05
267,layer3.14.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.001279592514038086
268,layer3.14.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00019121170043945312
269,layer3.14.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004572868347167969
270,layer3.14.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001842975616455078
271,layer3.14.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013513565063476562
272,layer3.14.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012826919555664062
273,layer3.14.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.4557113647460938e-05
274,layer3.14.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.130073547363281e-05
275,layer3.14.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.555152893066406e-05
276,layer3.14.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.2636184692382812e-05
277,layer3.14.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.9577484130859375e-05
278,layer3.14.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.71661376953125e-05
279,layer3.15.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0012359619140625
280,layer3.15.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001881122589111328
281,layer3.15.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.000476837158203125
282,layer3.15.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001842975616455078
283,layer3.15.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013549327850341797
284,layer3.15.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012874603271484375
285,layer3.15.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.5033950805664062e-05
286,layer3.15.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.130073547363281e-05
287,layer3.15.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.412101745605469e-05
288,layer3.15.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.5735626220703125e-05
289,layer3.15.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.6716461181640625e-05
290,layer3.15.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.5735626220703125e-05
291,layer3.16.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0012936592102050781
292,layer3.16.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00019216537475585938
293,layer3.16.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.00047588348388671875
294,layer3.16.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.000186920166015625
295,layer3.16.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013480186462402344
296,layer3.16.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013017654418945312
297,layer3.16.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.002716064453125e-05
298,layer3.16.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.225440979003906e-05
299,layer3.16.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.602836608886719e-05
300,layer3.16.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1444091796875e-05
301,layer3.16.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",4.7206878662109375e-05
302,layer3.16.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.7418136596679688e-05
303,layer3.17.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0012967586517333984
304,layer3.17.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001900196075439453
305,layer3.17.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004343986511230469
306,layer3.17.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00019431114196777344
307,layer3.17.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0014050006866455078
308,layer3.17.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012540817260742188
309,layer3.17.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.384185791015625e-05
310,layer3.17.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,7.867813110351562e-05
311,layer3.17.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,6.151199340820312e-05
312,layer3.17.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1920928955078125e-05
313,layer3.17.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.123283386230469e-05
314,layer3.17.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.2172927856445312e-05
315,layer3.18.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0013012886047363281
316,layer3.18.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00019550323486328125
317,layer3.18.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004620552062988281
318,layer3.18.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001952648162841797
319,layer3.18.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0012984275817871094
320,layer3.18.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012421607971191406
321,layer3.18.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.288818359375e-05
322,layer3.18.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.106231689453125e-05
323,layer3.18.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.412101745605469e-05
324,layer3.18.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1920928955078125e-05
325,layer3.18.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.075599670410156e-05
326,layer3.18.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.5497207641601562e-05
327,layer3.19.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0012784004211425781
328,layer3.19.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018548965454101562
329,layer3.19.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004475116729736328
330,layer3.19.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0002052783966064453
331,layer3.19.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0012998580932617188
332,layer3.19.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001246929168701172
333,layer3.19.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.0742416381835938e-05
334,layer3.19.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.440017700195312e-05
335,layer3.19.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.6743621826171875e-05
336,layer3.19.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.2159347534179688e-05
337,layer3.19.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.910064697265625e-05
338,layer3.19.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.621246337890625e-05
339,layer3.20.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.001280069351196289
