,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
165,layer3.5.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.5987625122070312e-05
166,layer3.5.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,5.817413330078125e-05
167,layer3.5.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,3.7670135498046875e-05
168,layer3.5.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1682510375976562e-05
169,layer3.5.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.9325485229492188e-05
170,layer3.5.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.6450881958007812e-05
171,layer4.0.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0016341209411621094
172,layer4.0.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0003497600555419922
173,layer4.0.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 7, 7])","294,912",0.19140625,"28,851,200","14,450,688","1,982,464","200,704",0.000583648681640625
174,layer4.0.bn2,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","2,048",0.19140625,"200,704","100,352","208,896","200,704",6.508827209472656e-05
175,layer4.0.conv3,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 2048, 7, 7])","2,097,152",0.3828125,"205,420,544","102,760,448","8,589,312","401,408",0.001828908920288086
176,layer4.0.bn3,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])","4,096",0.3828125,"401,408","200,704","417,792","401,408",0.00010585784912109375
177,layer4.0.relu,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])",0,0.3828125,"100,352","100,352","401,408","401,408",1.811981201171875e-05
178,layer4.0.downsample.0,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 7, 7])",0,0.19140625,"200,704","200,704","802,816","200,704",8.320808410644531e-05
179,layer4.0.downsample.1,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 2048, 7, 7])","2,097,152",0.3828125,"205,420,544","102,760,448","8,589,312","401,408",0.0010085105895996094
180,layer4.0.downsample.2,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])","4,096",0.3828125,"401,408","200,704","417,792","401,408",8.96453857421875e-05
181,layer4.0.se.avg_pool,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 1, 1])",0,0.0078125,0,"131,072",0,0,6.246566772460938e-05
182,layer4.0.se.fc.0,"torch.Size([1, 2048])","torch.Size([1, 128])","262,144",0.00048828125,"524,160","262,144","1,056,768",512,5.555152893066406e-05
183,layer4.0.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.0967254638671875e-05
184,layer4.0.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 2048])","262,144",0.0078125,"522,240","262,144","1,049,088","8,192",4.506111145019531e-05
185,layer4.0.se.fc.3,"torch.Size([1, 2048])","torch.Size([1, 2048])",0,0.0078125,0,0,0,0,1.3828277587890625e-05
186,layer4.1.conv1,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 1024, 7, 7])","2,097,152",0.19140625,"205,470,720","102,760,448","8,790,016","200,704",0.0011432170867919922
187,layer4.1.bn1,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","2,048",0.19140625,"200,704","100,352","208,896","200,704",6.794929504394531e-05
188,layer4.1.conv2,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","294,912",0.19140625,"28,851,200","14,450,688","1,380,352","200,704",0.00028824806213378906
189,layer4.1.bn2,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","2,048",0.19140625,"200,704","100,352","208,896","200,704",6.341934204101562e-05
190,layer4.1.conv3,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 2048, 7, 7])","2,097,152",0.3828125,"205,420,544","102,760,448","8,589,312","401,408",0.0009174346923828125
191,layer4.1.bn3,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])","4,096",0.3828125,"401,408","200,704","417,792","401,408",8.893013000488281e-05
192,layer4.1.relu,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])",0,0.3828125,"100,352","100,352","401,408","401,408",1.4543533325195312e-05
193,layer4.1.se.avg_pool,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 1, 1])",0,0.0078125,0,"131,072",0,0,0.00012445449829101562
194,layer4.1.se.fc.0,"torch.Size([1, 2048])","torch.Size([1, 128])","262,144",0.00048828125,"524,160","262,144","1,056,768",512,6.198883056640625e-05
195,layer4.1.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.7881393432617188e-05
196,layer4.1.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 2048])","262,144",0.0078125,"522,240","262,144","1,049,088","8,192",4.7206878662109375e-05
197,layer4.1.se.fc.3,"torch.Size([1, 2048])","torch.Size([1, 2048])",0,0.0078125,0,0,0,0,1.71661376953125e-05
198,layer4.2.conv1,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 1024, 7, 7])","2,097,152",0.19140625,"205,470,720","102,760,448","8,790,016","200,704",0.0010235309600830078
199,layer4.2.bn1,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","2,048",0.19140625,"200,704","100,352","208,896","200,704",6.914138793945312e-05
200,layer4.2.conv2,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","294,912",0.19140625,"28,851,200","14,450,688","1,380,352","200,704",0.0002777576446533203
201,layer4.2.bn2,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 1024, 7, 7])","2,048",0.19140625,"200,704","100,352","208,896","200,704",6.437301635742188e-05
202,layer4.2.conv3,"torch.Size([1, 1024, 7, 7])","torch.Size([1, 2048, 7, 7])","2,097,152",0.3828125,"205,420,544","102,760,448","8,589,312","401,408",0.0008435249328613281
203,layer4.2.bn3,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])","4,096",0.3828125,"401,408","200,704","417,792","401,408",9.465217590332031e-05
204,layer4.2.relu,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 7, 7])",0,0.3828125,"100,352","100,352","401,408","401,408",1.4066696166992188e-05
205,layer4.2.se.avg_pool,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 1, 1])",0,0.0078125,0,"131,072",0,0,7.772445678710938e-05
206,layer4.2.se.fc.0,"torch.Size([1, 2048])","torch.Size([1, 128])","262,144",0.00048828125,"524,160","262,144","1,056,768",512,6.413459777832031e-05
207,layer4.2.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,2.0742416381835938e-05
208,layer4.2.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 2048])","262,144",0.0078125,"522,240","262,144","1,049,088","8,192",4.100799560546875e-05
209,layer4.2.se.fc.3,"torch.Size([1, 2048])","torch.Size([1, 2048])",0,0.0078125,0,0,0,0,1.5020370483398438e-05
210,avgpool,"torch.Size([1, 2048, 7, 7])","torch.Size([1, 2048, 1, 1])",0,0.0078125,0,"131,072",0,0,6.413459777832031e-05
211,fc,"torch.Size([1, 2048])","torch.Size([1, 1000])","2,049,000",0.003814697265625,"4,095,000","2,048,000","8,204,192","4,000",0.0002808570861816406
212,Model,"(1, 3, 224, 224)","torch.Size([1, 1000])","27,573,160",135.51589965820312,"8,555,638,040","4,294,915,760","252,868,640","141,969,696",0.06540203094482422
